date,equal_weight,timing_score,top_k,rank_weight,risk_weight
2022-07-11,0.0,0.5,0.5,0.4999999999999999,0.028943274535391333
2022-07-12,0.0,0.0,0.0,0.0,0.0
2022-07-13,0.0,0.0,0.0,0.0,0.0
2022-07-14,0.0,0.0,0.0,0.0,0.0
2022-07-15,0.0,0.0,0.0,0.0,0.0
2022-07-18,0.0,0.5,0.5000000000000001,0.5,0.018185137752634695
2022-07-19,0.0,0.0,0.0,0.0,0.0
2022-07-20,0.0,0.0,0.0,0.0,0.0
2022-07-21,0.0,0.0,0.0,0.0,0.0
2022-07-22,0.0,0.0,0.0,0.0,0.0
2022-07-25,0.0,0.24298097238181957,0.0,0.32559056474172215,0.021011032986226322
2022-07-26,0.0,0.0,0.0,0.0,0.0
2022-07-27,0.0,0.0,0.0,0.0,0.0
2022-07-28,0.0,0.0,0.0,0.0,0.0
2022-07-29,0.0,0.0,0.0,0.0,0.0
2022-08-01,0.0,0.25841731362724313,0.49999999999999994,0.5000000000000001,0.05469620102908923
2022-08-02,0.0,0.0,0.0,0.0,0.0
2022-08-03,0.0,0.0,0.0,0.0,0.0
2022-08-04,0.0,0.0,0.0,0.0,0.0
2022-08-05,0.0,0.0,0.0,0.0,0.0
2022-08-08,0.0,0.38106051043126477,0.5000000000000001,0.29545454545454547,0.036008619740679565
2022-08-09,0.0,0.0,0.0,0.0,0.0
2022-08-10,0.0,0.0,0.0,0.0,0.0
2022-08-11,0.0,0.0,0.0,0.0,0.0
2022-08-12,0.0,0.0,0.0,0.0,0.0
2022-08-15,0.0,0.3684180675361407,0.5000000000000002,0.18181818181818185,0.02138010204386763
2022-08-16,0.0,0.0,0.0,0.0,0.0
2022-08-17,0.0,0.0,0.0,0.0,0.0
2022-08-18,0.0,0.0,0.0,0.0,0.0
2022-08-19,0.0,0.0,0.0,0.0,0.0
2022-08-22,0.0,0.3860414574230939,0.5,0.45454545454545453,0.01549841702419276
2022-08-23,0.0,0.0,0.0,0.0,0.0
2022-08-24,0.0,0.0,0.0,0.0,0.0
2022-08-25,0.0,0.0,0.0,0.0,0.0
2022-08-26,0.0,0.0,0.0,0.0,0.0
2022-08-29,0.0,0.5,0.49999999999999994,0.5,0.019435189893113353
2022-08-30,0.0,0.0,0.0,0.0,0.0
2022-08-31,0.0,0.0,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0,0.0,0.0
2022-09-02,0.0,0.0,0.0,0.0,0.0
2022-09-05,0.0,0.4999999999999999,0.5000000000000001,0.49999999999999994,0.02825540438315144
2022-09-06,0.0,0.0,0.0,0.0,0.0
2022-09-07,0.0,0.0,0.0,0.0,0.0
2022-09-08,0.0,0.0,0.0,0.0,0.0
2022-09-09,0.0,0.0,0.0,0.0,0.0
2022-09-13,0.0,0.4080147456729317,0.5,0.5000000000000001,0.03452798960931609
2022-09-14,0.0,0.0,0.0,0.0,0.0
2022-09-15,0.0,0.0,0.0,0.0,0.0
2022-09-16,0.0,0.0,0.0,0.0,0.0
2022-09-19,0.0,0.379709374025949,0.5,0.49999999999999983,0.016580970452359012
2022-09-20,0.0,0.0,0.0,0.0,0.0
2022-09-21,0.0,0.0,0.0,0.0,0.0
2022-09-22,0.0,0.0,0.0,0.0,0.0
2022-09-23,0.0,0.0,0.0,0.0,0.0
2022-09-26,0.0,0.5,0.4999999999999999,0.31920335588383536,0.02617517245949018
2022-09-27,0.0,0.0,0.0,0.0,0.0
2022-09-28,0.0,0.0,0.0,0.0,0.0
2022-09-29,0.0,0.0,0.0,0.0,0.0
2022-09-30,0.0,0.0,0.0,0.0,0.0
2022-10-10,0.0,0.5,0.0,0.09090909090909083,0.02193138580094288
2022-10-11,0.0,0.0,0.0,0.0,0.0
2022-10-12,0.0,0.0,0.0,0.0,0.0
2022-10-13,0.0,0.0,0.0,0.0,0.0
2022-10-14,0.0,0.0,0.0,0.0,0.0
2022-10-17,0.0,0.3098174169724553,0.0,0.09090909090909083,0.026302680977012563
2022-10-18,0.0,0.0,0.0,0.0,0.0
2022-10-19,0.0,0.0,0.0,0.0,0.0
2022-10-20,0.0,0.0,0.0,0.0,0.0
2022-10-21,0.0,0.0,0.0,0.0,0.0
2022-10-24,0.0,0.5,0.5,0.5,0.01676507445228745
2022-10-25,0.0,0.0,0.0,0.0,0.0
2022-10-26,0.0,0.0,0.0,0.0,0.0
2022-10-27,0.0,0.0,0.0,0.0,0.0
2022-10-28,0.0,0.0,0.0,0.0,0.0
2022-10-31,0.0,0.49999999999999994,0.5,0.5000000000000001,0.02280559220670962
2022-11-01,0.0,0.0,0.0,0.0,0.0
2022-11-02,0.0,0.0,0.0,0.0,0.0
2022-11-03,0.0,0.0,0.0,0.0,0.0
2022-11-04,0.0,0.0,0.0,0.0,0.0
2022-11-07,0.0,0.5,0.5,0.5,0.029420731051470958
2022-11-08,0.0,0.0,0.0,0.0,0.0
2022-11-09,0.0,0.0,0.0,0.0,0.0
2022-11-10,0.0,0.0,0.0,0.0,0.0
2022-11-11,0.0,0.0,0.0,0.0,0.0
2022-11-14,0.0,0.5,0.0,0.5000000000000002,0.010312073611513109
2022-11-15,0.0,0.0,0.0,0.0,0.0
2022-11-16,0.0,0.0,0.0,0.0,0.0
2022-11-17,0.0,0.0,0.0,0.0,0.0
2022-11-18,0.0,0.0,0.0,0.0,0.0
2022-11-21,0.0,0.49999999999999994,0.5,0.49999999999999994,0.020213602894758875
