feature,mean_ic,ic_std,positive_ic_rate,months,icir,abs_mean_ic,factor,lag,selected,test_year
alpha007__lag_55,-0.003414083980002623,0.11224095811665576,0.4722222222222222,72,-0.10536914534399378,0.003414083980002623,alpha007,55,False,2025
alpha043__lag_28,-0.0033624426552395187,0.1246468292503678,0.4583333333333333,72,-0.09344676557658146,0.0033624426552395187,alpha043,28,False,2025
alpha007__lag_52,0.003305933186682637,0.100808517498554,0.5,72,0.11360238971562193,0.003305933186682637,alpha007,52,False,2025
alpha006__lag_32,0.003305053602846776,0.1033147473959377,0.5833333333333334,72,0.11081710803455484,0.003305053602846776,alpha006,32,False,2025
alpha013__lag_34,0.0032885708247859763,0.08541831844580407,0.5138888888888888,72,0.13336651567150576,0.0032885708247859763,alpha013,34,False,2025
alpha006__lag_42,0.0032436976622774874,0.10958302773379658,0.5555555555555556,72,0.1025386735819177,0.0032436976622774874,alpha006,42,False,2025
alpha101__lag_13,-0.0032250550460338,0.15807932797449456,0.5277777777777778,72,-0.07067286113258524,0.0032250550460338,alpha101,13,False,2025
alpha038__lag_21,-0.0032206086189463324,0.1598402356188697,0.4305555555555556,72,-0.06979791712282421,0.0032206086189463324,alpha038,21,False,2025
alpha022__lag_09,-0.0031955881352400298,0.1166252562721307,0.5555555555555556,72,-0.09491805098176946,0.0031955881352400298,alpha022,9,False,2025
alpha022__lag_04,-0.0031855395132683595,0.10139693413249229,0.5416666666666666,72,-0.1088300417306397,0.0031855395132683595,alpha022,4,False,2025
alpha041__lag_18,-0.003166590244306658,0.1619368562572789,0.5138888888888888,72,-0.06773868922312791,0.003166590244306658,alpha041,18,False,2025
alpha002__lag_09,0.0031485962069799597,0.08799827616348843,0.5555555555555556,72,0.12394625987618332,0.0031485962069799597,alpha002,9,False,2025
alpha005__lag_32,0.0031279739022599495,0.17209161730071795,0.5,72,0.06296424902552315,0.0031279739022599495,alpha005,32,False,2025
alpha005__lag_11,-0.003124801540581363,0.15549812659207887,0.5416666666666666,72,-0.06961260756606603,0.003124801540581363,alpha005,11,False,2025
alpha010__lag_38,-0.0031024916026102843,0.12476262364859063,0.5277777777777778,72,-0.08614235463518975,0.0031024916026102843,alpha010,38,False,2025
alpha004__lag_35,0.0030745829205452205,0.11061608932632157,0.5138888888888888,72,0.09628497740067259,0.0030745829205452205,alpha004,35,False,2025
alpha022__lag_53,0.0030626694967104597,0.09487881502878837,0.5277777777777778,72,0.11182051912187886,0.0030626694967104597,alpha022,53,False,2025
alpha011__lag_43,0.003021518173439521,0.12276058859668763,0.5138888888888888,72,0.08526226620798674,0.003021518173439521,alpha011,43,False,2025
alpha038__lag_57,0.002994293627373886,0.1686471122503297,0.5138888888888888,72,0.061504387785698875,0.002994293627373886,alpha038,57,False,2025
alpha009__lag_38,-0.0029873578844845684,0.12897494727087366,0.5,72,-0.08023660014299921,0.0029873578844845684,alpha009,38,False,2025
alpha041__lag_28,0.0029825194487378454,0.14562602518515042,0.4861111111111111,72,0.0709471430427126,0.0029825194487378454,alpha041,28,False,2025
alpha043__lag_44,0.0029772138226155692,0.11722811655948782,0.5694444444444444,72,0.08797694200178917,0.0029772138226155692,alpha043,44,False,2025
alpha033__lag_57,0.0029683225668120797,0.17285564994645583,0.5416666666666666,72,0.05948646168712867,0.0029683225668120797,alpha033,57,False,2025
alpha009__lag_01,-0.002927521637169214,0.14364219532199993,0.4722222222222222,72,-0.0706006505187086,0.002927521637169214,alpha009,1,False,2025
alpha004__lag_08,-0.002855907338353135,0.12584271938258587,0.4444444444444444,72,-0.07861522122226068,0.002855907338353135,alpha004,8,False,2025
alpha033__lag_54,0.002851526375675586,0.15650638131265698,0.4861111111111111,72,0.06311549114315158,0.002851526375675586,alpha033,54,False,2025
alpha014__lag_55,-0.0028323953260006402,0.10987395806130335,0.5277777777777778,72,-0.08929964294207984,0.0028323953260006402,alpha014,55,False,2025
alpha012__lag_47,0.0028239155712343053,0.08317693332005668,0.5,72,0.1176086939113752,0.0028239155712343053,alpha012,47,False,2025
alpha006__lag_33,0.002789850765635571,0.10236525292236066,0.5416666666666666,72,0.09441022483050406,0.002789850765635571,alpha006,33,False,2025
alpha012__lag_38,-0.0027778249471450116,0.10975219756484005,0.4861111111111111,72,-0.0876763117229616,0.0027778249471450116,alpha012,38,False,2025
alpha009__lag_19,0.0027755130247695773,0.15295031966263128,0.5277777777777778,72,0.06286132106913937,0.0027755130247695773,alpha009,19,False,2025
alpha033__lag_16,-0.0027608407197780905,0.16328117401196088,0.4722222222222222,72,-0.058572783141679165,0.0027608407197780905,alpha033,16,False,2025
alpha043__lag_12,-0.00275740516848617,0.12193131993616976,0.3888888888888889,72,-0.07833862294562632,0.00275740516848617,alpha043,12,False,2025
alpha022__lag_11,0.002733908853040443,0.09693408987738118,0.5972222222222222,72,0.09770079943430388,0.002733908853040443,alpha022,11,False,2025
alpha011__lag_15,0.0027274222218056803,0.12376753088583528,0.5,72,0.07633720779672559,0.0027274222218056803,alpha011,15,False,2025
alpha040__lag_45,0.002711626753058331,0.12727795750971463,0.5277777777777778,72,0.0738018648217477,0.002711626753058331,alpha040,45,False,2025
alpha012__lag_18,0.0027000393548878756,0.09759793032174957,0.5138888888888888,72,0.09583410897513919,0.0027000393548878756,alpha012,18,False,2025
alpha006__lag_50,0.002699989813719,0.1140125423045347,0.5138888888888888,72,0.08203517688060069,0.002699989813719,alpha006,50,False,2025
alpha007__lag_07,-0.002681262642405382,0.10214680159689953,0.4722222222222222,72,-0.09092958472472555,0.002681262642405382,alpha007,7,False,2025
alpha007__lag_36,-0.002616367931197637,0.09904998312162144,0.5138888888888888,72,-0.09150293710931419,0.002616367931197637,alpha007,36,False,2025
alpha018__lag_24,0.002614688445463925,0.16039187979217806,0.4444444444444444,72,0.05647135303077432,0.002614688445463925,alpha018,24,False,2025
alpha007__lag_58,-0.0026076214470302653,0.08203849981105944,0.5277777777777778,72,-0.11010764076780034,0.0026076214470302653,alpha007,58,False,2025
alpha033__lag_18,0.0026028555595525218,0.16690624372716592,0.5,72,0.054021682751156576,0.0026028555595525218,alpha033,18,False,2025
alpha007__lag_15,0.0025746408628463057,0.10170785129575317,0.4583333333333333,72,0.08769055149391358,0.0025746408628463057,alpha007,15,False,2025
alpha011__lag_57,-0.0025652584315215238,0.11131834299910343,0.4583333333333333,72,-0.07982795679909667,0.0025652584315215238,alpha011,57,False,2025
alpha006__lag_31,0.002555107167621167,0.10604690193584164,0.5694444444444444,72,0.08346449264082682,0.002555107167621167,alpha006,31,False,2025
alpha006__lag_51,0.002544366902125268,0.11375533410981553,0.5,72,0.07748160175633173,0.002544366902125268,alpha006,51,False,2025
alpha041__lag_44,0.002508344639283961,0.14386585598963053,0.4722222222222222,72,0.060397657640823325,0.002508344639283961,alpha041,44,False,2025
alpha007__lag_39,0.0024866449446553137,0.09956281958129293,0.4861111111111111,72,0.08651814809263503,0.0024866449446553137,alpha007,39,False,2025
alpha006__lag_36,-0.0024717147721475662,0.1112150897839974,0.5,72,-0.07698839385002453,0.0024717147721475662,alpha006,36,False,2025
alpha014__lag_44,0.0024690305778648346,0.11121151729617153,0.5277777777777778,72,0.07690725763437196,0.0024690305778648346,alpha014,44,False,2025
alpha005__lag_50,0.0024244624441975785,0.15212146976526852,0.4166666666666667,72,0.05520972339897267,0.0024244624441975785,alpha005,50,False,2025
alpha012__lag_23,0.00240433556710251,0.10114489725514532,0.5,72,0.08234585181616028,0.00240433556710251,alpha012,23,False,2025
alpha012__lag_55,0.0023761823613341953,0.1001629523040189,0.4861111111111111,72,0.08217945823696889,0.0023761823613341953,alpha012,55,False,2025
alpha009__lag_34,0.002339973698792469,0.1373624592858048,0.4861111111111111,72,0.05901107705491214,0.002339973698792469,alpha009,34,False,2025
alpha043__lag_43,0.0023252414527036606,0.14590975578395327,0.5277777777777778,72,0.055204483268567445,0.0023252414527036606,alpha043,43,False,2025
alpha011__lag_18,0.0022913122246077723,0.12859991293984904,0.5,72,0.061721180027246615,0.0022913122246077723,alpha011,18,False,2025
alpha014__lag_35,-0.0022652916851656464,0.10885764959827703,0.5694444444444444,72,-0.072086808913286,0.0022652916851656464,alpha014,35,False,2025
alpha007__lag_09,0.0022456241410249976,0.10414309451014345,0.5138888888888888,72,0.07469597720816094,0.0022456241410249976,alpha007,9,False,2025
alpha018__lag_29,0.002229119961920949,0.17171724161570076,0.4861111111111111,72,0.044968682164762463,0.002229119961920949,alpha018,29,False,2025
alpha004__lag_12,0.0022014912622977316,0.1210000691966627,0.4722222222222222,72,0.06302632294401665,0.0022014912622977316,alpha004,12,False,2025
alpha002__lag_37,-0.00219957648628172,0.09519774596865654,0.5138888888888888,72,-0.08003925283332067,0.00219957648628172,alpha002,37,False,2025
alpha014__lag_04,0.002196549777662469,0.11196839782439819,0.5416666666666666,72,0.06795731456713762,0.002196549777662469,alpha014,4,False,2025
alpha018__lag_03,0.002181991185328817,0.16164325485828732,0.5138888888888888,72,0.04676124095583548,0.002181991185328817,alpha018,3,False,2025
alpha005__lag_58,0.002135711020465649,0.1575168106819337,0.4583333333333333,72,0.046968447135472005,0.002135711020465649,alpha005,58,False,2025
alpha012__lag_51,0.0021086460352795823,0.09428000648239743,0.5,72,0.07747734020287349,0.0021086460352795823,alpha012,51,False,2025
alpha043__lag_08,-0.0020697867032419028,0.11134171678519246,0.4444444444444444,72,-0.06439591258974074,0.0020697867032419028,alpha043,8,False,2025
alpha033__lag_36,-0.002042597148349508,0.14016904023900398,0.5,72,-0.05048022065791654,0.002042597148349508,alpha033,36,False,2025
alpha033__lag_04,-0.00199370980413359,0.14686277926051755,0.5277777777777778,72,-0.04702630160882335,0.00199370980413359,alpha033,4,False,2025
alpha002__lag_49,-0.001993634759789469,0.09406646796758901,0.4444444444444444,72,-0.07341780275794997,0.001993634759789469,alpha002,49,False,2025
alpha009__lag_44,-0.0019866419517714606,0.12132802643411957,0.4583333333333333,72,-0.056721680852270244,0.0019866419517714606,alpha009,44,False,2025
alpha003__lag_44,-0.001944434813394817,0.06666300262376915,0.4861111111111111,72,-0.1010413499617762,0.001944434813394817,alpha003,44,False,2025
alpha043__lag_09,0.0019364581626334057,0.13694120743719923,0.5138888888888888,72,0.048985166513164966,0.0019364581626334057,alpha043,9,False,2025
alpha038__lag_13,0.0019095120308918428,0.15532683220039864,0.5138888888888888,72,0.042585969317929795,0.0019095120308918428,alpha038,13,False,2025
alpha043__lag_52,0.0019079508395229443,0.12580943729697688,0.4861111111111111,72,0.05253449762431839,0.0019079508395229443,alpha043,52,False,2025
alpha018__lag_38,0.0018685314319932742,0.16148541438266106,0.5416666666666666,72,0.040082770176168646,0.0018685314319932742,alpha018,38,False,2025
alpha002__lag_48,-0.0018661062613376616,0.09518513547420175,0.4861111111111111,72,-0.0679137733188448,0.0018661062613376616,alpha002,48,False,2025
alpha005__lag_38,-0.0018613103230097688,0.15712936687549275,0.5138888888888888,72,-0.041034774240004686,0.0018613103230097688,alpha005,38,False,2025
alpha041__lag_30,0.0018553973030124666,0.153562763597445,0.5,72,0.041854448588437995,0.0018553973030124666,alpha041,30,False,2025
alpha011__lag_02,-0.0018529782337291462,0.12912066144427684,0.4722222222222222,72,-0.04971245361104639,0.0018529782337291462,alpha011,2,False,2025
alpha010__lag_25,-0.0018413665906146768,0.1326459090612446,0.4444444444444444,72,-0.04808803396766552,0.0018413665906146768,alpha010,25,False,2025
alpha007__lag_12,0.0018248361591162042,0.10576280936182969,0.4722222222222222,72,0.05976976145300514,0.0018248361591162042,alpha007,12,False,2025
alpha040__lag_56,0.0017765178967627164,0.13294474001941498,0.5972222222222222,72,0.04629019933092599,0.0017765178967627164,alpha040,56,False,2025
alpha012__lag_59,-0.001757565757848585,0.09400418587627812,0.5,72,-0.064767183755915,0.001757565757848585,alpha012,59,False,2025
alpha013__lag_43,-0.0017492696244472803,0.08736714061501777,0.5416666666666666,72,-0.06935843028285657,0.0017492696244472803,alpha013,43,False,2025
alpha011__lag_39,-0.0017472845273875316,0.10723244018125158,0.4722222222222222,72,-0.056445336347821146,0.0017472845273875316,alpha011,39,False,2025
alpha033__lag_08,-0.0017408132974880504,0.14284866955267228,0.4444444444444444,72,-0.04221498299120018,0.0017408132974880504,alpha033,8,False,2025
alpha004__lag_34,0.0017385818495037828,0.12151735561873625,0.5694444444444444,72,0.049561843756799416,0.0017385818495037828,alpha004,34,False,2025
alpha006__lag_52,0.001701090494090744,0.11186494445140878,0.5,72,0.05267736337754035,0.001701090494090744,alpha006,52,False,2025
alpha014__lag_42,0.001700657278336596,0.10177321647876626,0.5277777777777778,72,0.057886051247193475,0.001700657278336596,alpha014,42,False,2025
alpha004__lag_39,-0.0016784411560609779,0.11001963864967666,0.5,72,-0.052847753282832664,0.0016784411560609779,alpha004,39,False,2025
alpha013__lag_15,0.0016475917828689378,0.08656863751234586,0.5277777777777778,72,0.06592948116239004,0.0016475917828689378,alpha013,15,False,2025
alpha022__lag_37,0.0016451450289854514,0.09271572881666776,0.5555555555555556,72,0.06146691208471452,0.0016451450289854514,alpha022,37,False,2025
alpha004__lag_11,-0.0016225768860921332,0.12803459734330516,0.4861111111111111,72,-0.0439004091739806,0.0016225768860921332,alpha004,11,False,2025
alpha004__lag_55,-0.0016022905730236616,0.11059454997623397,0.5416666666666666,72,-0.050187801868392515,0.0016022905730236616,alpha004,55,False,2025
alpha018__lag_08,0.0015916402788948162,0.1784839233463064,0.4027777777777778,72,0.030891318150486742,0.0015916402788948162,alpha018,8,False,2025
alpha002__lag_51,0.0015791272944906702,0.09579791622081502,0.5138888888888888,72,0.05710205009829497,0.0015791272944906702,alpha002,51,False,2025
alpha013__lag_35,0.0015263186558966161,0.0941358162337124,0.5416666666666666,72,0.056166963145881044,0.0015263186558966161,alpha013,35,False,2025
alpha002__lag_15,0.0015238742444322645,0.08853892024998107,0.4722222222222222,72,0.05962186139722843,0.0015238742444322645,alpha002,15,False,2025
alpha004__lag_37,-0.001508858471135647,0.12656364780336907,0.5138888888888888,72,-0.04129810698089046,0.001508858471135647,alpha004,37,False,2025
alpha014__lag_38,0.0015013017378701443,0.1053332527291718,0.5416666666666666,72,0.04937340906329739,0.0015013017378701443,alpha014,38,False,2025
alpha007__lag_37,0.00148290216144232,0.09329137954873255,0.4722222222222222,72,0.05506322017523855,0.00148290216144232,alpha007,37,False,2025
alpha013__lag_37,-0.0014579104296664996,0.08886144948872579,0.5277777777777778,72,-0.056833980350215384,0.0014579104296664996,alpha013,37,False,2025
alpha004__lag_18,-0.0014492098119705697,0.10648470673901735,0.5,72,-0.04714489248324392,0.0014492098119705697,alpha004,18,False,2025
alpha013__lag_36,-0.0014460615013926303,0.09421350058494268,0.4861111111111111,72,-0.05316970446338908,0.0014460615013926303,alpha013,36,False,2025
alpha011__lag_59,0.001434743599181424,0.11058399128985899,0.5,72,0.04494409689197666,0.001434743599181424,alpha011,59,False,2025
alpha012__lag_39,-0.0014297902628232387,0.11974023866794226,0.4861111111111111,72,-0.041364029451197784,0.0014297902628232387,alpha012,39,False,2025
alpha013__lag_46,0.0014043470475766811,0.08247668097117075,0.4861111111111111,72,0.05898395544584028,0.0014043470475766811,alpha013,46,False,2025
alpha018__lag_36,0.001362177697624857,0.14648938677675058,0.5138888888888888,72,0.03221203983629349,0.001362177697624857,alpha018,36,False,2025
alpha012__lag_54,-0.001342685023426615,0.0848841023834175,0.5277777777777778,72,-0.05479468154430344,0.001342685023426615,alpha012,54,False,2025
alpha043__lag_59,-0.0013413073861903875,0.1309573371308178,0.4861111111111111,72,-0.035480448707175885,0.0013413073861903875,alpha043,59,False,2025
alpha006__lag_45,0.0013374430896689463,0.10517864033396679,0.5555555555555556,72,0.04404923616017514,0.0013374430896689463,alpha006,45,False,2025
alpha038__lag_04,-0.0013330755881980232,0.14336455660162395,0.4722222222222222,72,-0.03221095511779496,0.0013330755881980232,alpha038,4,False,2025
alpha043__lag_51,-0.0013015878324500487,0.1219481403764503,0.5138888888888888,72,-0.03697336014075516,0.0013015878324500487,alpha043,51,False,2025
alpha010__lag_49,0.0012923543855403148,0.14934418270989117,0.5416666666666666,72,0.029976707716678007,0.0012923543855403148,alpha010,49,False,2025
alpha005__lag_13,0.0012687400765701187,0.13403036708368693,0.5277777777777778,72,0.03279140872375836,0.0012687400765701187,alpha005,13,False,2025
alpha002__lag_10,-0.0012275893495755097,0.09289078688168044,0.5138888888888888,72,-0.045779505065524306,0.0012275893495755097,alpha002,10,False,2025
alpha043__lag_50,0.0012265798165368574,0.13398256586404028,0.5,72,0.03171305980117142,0.0012265798165368574,alpha043,50,False,2025
alpha011__lag_45,-0.0012107393003588916,0.11352234793831927,0.5138888888888888,72,-0.036945359588253124,0.0012107393003588916,alpha011,45,False,2025
alpha014__lag_40,-0.0011676285817189035,0.09540038814494158,0.5,72,-0.042397983220657645,0.0011676285817189035,alpha014,40,False,2025
alpha007__lag_04,-0.0011395581459337147,0.08958627584747036,0.4722222222222222,72,-0.04406417363071837,0.0011395581459337147,alpha007,4,False,2025
alpha009__lag_54,0.001124717222700751,0.1443405390985194,0.4861111111111111,72,0.026992657586456848,0.001124717222700751,alpha009,54,False,2025
alpha003__lag_50,-0.0011234585097022844,0.07809945339676438,0.4722222222222222,72,-0.04983100737246865,0.0011234585097022844,alpha003,50,False,2025
alpha011__lag_44,0.0011105842435127375,0.11401131621650482,0.5138888888888888,72,0.03374381420519097,0.0011105842435127375,alpha011,44,False,2025
alpha010__lag_11,-0.0010827879673769969,0.14209332122226973,0.5416666666666666,72,-0.02639735291129587,0.0010827879673769969,alpha010,11,False,2025
alpha010__lag_08,0.001079670042163688,0.15462824036753206,0.4861111111111111,72,0.024187604592701556,0.001079670042163688,alpha010,8,False,2025
alpha006__lag_49,-0.0010532605657965345,0.10623794998385347,0.5138888888888888,72,-0.034343675002117525,0.0010532605657965345,alpha006,49,False,2025
alpha012__lag_00,-0.0010531109589580444,0.07972474316394225,0.5416666666666666,72,-0.0457584838667223,0.0010531109589580444,alpha012,0,False,2025
alpha002__lag_20,-0.0010229429644768066,0.0946017146539705,0.5138888888888888,72,-0.03745786625960676,0.0010229429644768066,alpha002,20,False,2025
alpha014__lag_34,-0.0009725115258508054,0.09363807650260195,0.5694444444444444,72,-0.03597765859005279,0.0009725115258508054,alpha014,34,False,2025
alpha022__lag_13,0.0009681685639202026,0.10120287486173307,0.4861111111111111,72,0.03313971357615779,0.0009681685639202026,alpha022,13,False,2025
alpha018__lag_57,0.0009643101035184629,0.1694373819476887,0.5277777777777778,72,0.01971506021099454,0.0009643101035184629,alpha018,57,False,2025
alpha004__lag_13,-0.0009593763899600941,0.11888562887961687,0.4722222222222222,72,-0.027954407385530417,0.0009593763899600941,alpha004,13,False,2025
alpha005__lag_57,0.000953420977791605,0.1633323953382133,0.4583333333333333,72,0.020221017038506654,0.000953420977791605,alpha005,57,False,2025
alpha043__lag_40,-0.0009521032262725129,0.11565959281747187,0.5416666666666666,72,-0.02851628856340091,0.0009521032262725129,alpha043,40,False,2025
alpha014__lag_52,0.000943205284386519,0.10420201705660971,0.5,72,0.03135600481970278,0.000943205284386519,alpha014,52,False,2025
alpha009__lag_11,0.0009365236104426733,0.15626093972293878,0.5416666666666666,72,0.02076150928889404,0.0009365236104426733,alpha009,11,False,2025
alpha014__lag_49,-0.0009173425012278297,0.10414073969102484,0.5277777777777778,72,-0.03051416428926807,0.0009173425012278297,alpha014,49,False,2025
alpha007__lag_25,-0.0009164064815040331,0.09545043743506776,0.5416666666666666,72,-0.03325836170065085,0.0009164064815040331,alpha007,25,False,2025
alpha033__lag_09,-0.0009013159553507311,0.1737843668718908,0.5416666666666666,72,-0.01796623086921009,0.0009013159553507311,alpha033,9,False,2025
alpha043__lag_24,-0.0008984558519576281,0.11946032025428185,0.4861111111111111,72,-0.026053356974696625,0.0008984558519576281,alpha043,24,False,2025
alpha011__lag_29,-0.0008965447193746203,0.1220452364259134,0.5277777777777778,72,-0.025447302175649854,0.0008965447193746203,alpha011,29,False,2025
alpha004__lag_47,-0.0008927771849534132,0.10227401458818676,0.5416666666666666,72,-0.030239068064435576,0.0008927771849534132,alpha004,47,False,2025
alpha040__lag_46,-0.0008863317533148943,0.1238988139162675,0.5138888888888888,72,-0.024781054484355133,0.0008863317533148943,alpha040,46,False,2025
alpha040__lag_49,0.0008822778620111794,0.13201411736901178,0.5416666666666666,72,0.023151313114870165,0.0008822778620111794,alpha040,49,False,2025
alpha011__lag_03,-0.0008708851651443506,0.11116867674349924,0.5277777777777778,72,-0.027137452702948265,0.0008708851651443506,alpha011,3,False,2025
alpha004__lag_44,-0.0008617104144372991,0.11177752974796452,0.4722222222222222,72,-0.02670529976072968,0.0008617104144372991,alpha004,44,False,2025
alpha033__lag_34,0.0008513563492014331,0.14213533997813296,0.4444444444444444,72,0.02074913181183644,0.0008513563492014331,alpha033,34,False,2025
alpha038__lag_01,-0.0007999269293837284,0.15132441366539892,0.4861111111111111,72,-0.018311838129421196,0.0007999269293837284,alpha038,1,False,2025
alpha011__lag_21,-0.0007555678245104144,0.11115880222245086,0.4861111111111111,72,-0.02354616700524337,0.0007555678245104144,alpha011,21,False,2025
alpha041__lag_03,-0.0007533184225011207,0.16387540829500216,0.4444444444444444,72,-0.015924119373673856,0.0007533184225011207,alpha041,3,False,2025
alpha022__lag_15,0.0007461065103090926,0.10360544008500153,0.5277777777777778,72,0.024946458075039632,0.0007461065103090926,alpha022,15,False,2025
alpha012__lag_20,0.000721623089729126,0.10096792448887915,0.5138888888888888,72,0.024758117226889153,0.000721623089729126,alpha012,20,False,2025
alpha002__lag_59,0.0007167734885418901,0.0884810422106614,0.4722222222222222,72,0.028062239518316857,0.0007167734885418901,alpha002,59,False,2025
alpha038__lag_11,0.0007093301497896064,0.17278413702297465,0.4583333333333333,72,0.01422116497433647,0.0007093301497896064,alpha038,11,False,2025
alpha012__lag_34,0.000666453060149714,0.09356291490938795,0.5416666666666666,72,0.024674959350229436,0.000666453060149714,alpha012,34,False,2025
alpha005__lag_08,-0.0006628396801892625,0.1328341539203927,0.4583333333333333,72,-0.01728579539940528,0.0006628396801892625,alpha005,8,False,2025
alpha043__lag_45,0.0006504273110596444,0.08868148553923223,0.5277777777777778,72,0.025407178116954754,0.0006504273110596444,alpha043,45,False,2025
alpha011__lag_10,-0.000633425377442335,0.11617741889267547,0.5,72,-0.018887059929385067,0.000633425377442335,alpha011,10,False,2025
alpha022__lag_36,-0.0006286077862795973,0.08724720930837443,0.5,72,-0.02495852033550726,0.0006286077862795973,alpha022,36,False,2025
alpha043__lag_30,0.0005967462159963572,0.125061538497386,0.5138888888888888,72,0.016529378700259088,0.0005967462159963572,alpha043,30,False,2025
alpha003__lag_54,0.000596571079543328,0.06954154332558284,0.4861111111111111,72,0.029717241541722658,0.000596571079543328,alpha003,54,False,2025
alpha018__lag_54,-0.0005958679137865687,0.15887169661445477,0.4861111111111111,72,-0.012992540814655167,0.0005958679137865687,alpha018,54,False,2025
alpha011__lag_25,-0.0005772539144147012,0.13391892340088657,0.5,72,-0.014931916763417763,0.0005772539144147012,alpha011,25,False,2025
alpha014__lag_50,0.0005562866693594717,0.10306955268091653,0.4861111111111111,72,0.01869643846979207,0.0005562866693594717,alpha014,50,False,2025
alpha002__lag_38,-0.0005529366986820471,0.09565772398649143,0.5277777777777778,72,-0.020023776765208313,0.0005529366986820471,alpha002,38,False,2025
alpha010__lag_16,-0.0005312351303061126,0.14369272099590774,0.5,72,-0.012806859388261769,0.0005312351303061126,alpha010,16,False,2025
alpha006__lag_38,0.0005258937888411844,0.10365717157408436,0.5277777777777778,72,0.017574756243601008,0.0005258937888411844,alpha006,38,False,2025
alpha013__lag_47,-0.0005205529826129523,0.07733109656731257,0.4722222222222222,72,-0.02331854205978668,0.0005205529826129523,alpha013,47,False,2025
alpha012__lag_35,-0.0005126573773307381,0.10542103495329422,0.5,72,-0.0168457580558803,0.0005126573773307381,alpha012,35,False,2025
alpha011__lag_23,0.0005097733494828302,0.10941818654055549,0.4722222222222222,72,0.01613906005143969,0.0005097733494828302,alpha011,23,False,2025
alpha033__lag_46,-0.0005064193028849805,0.142766311172382,0.5,72,-0.012287828344479645,0.0005064193028849805,alpha033,46,False,2025
alpha007__lag_27,0.000491941335192115,0.10109304352946262,0.5416666666666666,72,0.016857092380400784,0.000491941335192115,alpha007,27,False,2025
alpha007__lag_56,0.000476728865285062,0.08717404571707585,0.5416666666666666,72,0.01894413891924354,0.000476728865285062,alpha007,56,False,2025
alpha012__lag_24,0.000453918710386397,0.10207170424515973,0.5138888888888888,72,0.015405058134564546,0.000453918710386397,alpha012,24,False,2025
alpha002__lag_05,0.0004490409171426179,0.08907838189068627,0.5,72,0.01746241156743914,0.0004490409171426179,alpha002,5,False,2025
alpha007__lag_34,0.00044476274110651293,0.09891010324570651,0.5416666666666666,72,0.01557680438360118,0.00044476274110651293,alpha007,34,False,2025
alpha014__lag_03,-0.00041825327354366184,0.10690616842846003,0.5,72,-0.013552743136508673,0.00041825327354366184,alpha014,3,False,2025
alpha005__lag_12,-0.00037837717777667066,0.155001684975056,0.5,72,-0.008456275768088349,0.00037837717777667066,alpha005,12,False,2025
alpha022__lag_43,0.00037558459041124804,0.0912310311865181,0.5,72,0.014261191278266779,0.00037558459041124804,alpha022,43,False,2025
alpha006__lag_44,0.0003712720354845062,0.10733306359768878,0.4722222222222222,72,0.011982552390361976,0.0003712720354845062,alpha006,44,False,2025
alpha002__lag_50,-0.0003710596653384221,0.09938406364234137,0.5138888888888888,72,-0.01293354627394888,0.0003710596653384221,alpha002,50,False,2025
alpha007__lag_50,0.00035381757997086195,0.0977513173980119,0.5555555555555556,72,0.012538552756795095,0.00035381757997086195,alpha007,50,False,2025
alpha002__lag_39,-0.00034062747118683453,0.0841599433534611,0.4722222222222222,72,-0.014020543813140244,0.00034062747118683453,alpha002,39,False,2025
alpha041__lag_56,0.00029886096018154215,0.13575524412404125,0.4444444444444444,72,0.0076261122842558315,0.00029886096018154215,alpha041,56,False,2025
alpha101__lag_06,0.00029678309768304775,0.15177844422492417,0.5277777777777778,72,0.00677360222842899,0.00029678309768304775,alpha101,6,False,2025
alpha010__lag_57,-0.00027631259413626874,0.13675099166077864,0.5138888888888888,72,-0.006999400092137521,0.00027631259413626874,alpha010,57,False,2025
alpha041__lag_57,0.0002532839020787175,0.15047460022128475,0.5277777777777778,72,0.005830892210306527,0.0002532839020787175,alpha041,57,False,2025
alpha041__lag_17,0.00024007277024270192,0.14910647048216152,0.5,72,0.00557746735241669,0.00024007277024270192,alpha041,17,False,2025
alpha012__lag_08,-0.00019640785520123178,0.09723091732820018,0.5416666666666666,72,-0.006997535219499544,0.00019640785520123178,alpha012,8,False,2025
alpha038__lag_54,-0.00017320176166594188,0.15361296317014508,0.4861111111111111,72,-0.003905845509061193,0.00017320176166594188,alpha038,54,False,2025
alpha005__lag_15,0.0001714727773781835,0.1355470273721757,0.5,72,0.004382236457587226,0.0001714727773781835,alpha005,15,False,2025
alpha043__lag_21,-0.00016278893565396994,0.11396193278052058,0.5,72,-0.004948296340423802,0.00016278893565396994,alpha043,21,False,2025
alpha006__lag_39,0.00016247576459509333,0.09834555927419457,0.4722222222222222,72,0.0057230093835288105,0.00016247576459509333,alpha006,39,False,2025
alpha005__lag_00,-0.00014868366535118903,0.14665394121659256,0.5138888888888888,72,-0.0035120455748746116,0.00014868366535118903,alpha005,0,False,2025
alpha022__lag_59,-0.00011686785354391518,0.09850126010209942,0.5416666666666666,72,-0.004110019707357332,0.00011686785354391518,alpha022,59,False,2025
alpha005__lag_55,-0.00010596893437714537,0.15698485807826107,0.4583333333333333,72,-0.0023383602802462223,0.00010596893437714537,alpha005,55,False,2025
